audio_file,raw_text,label
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia4_utt14.wav,Yeah.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia5_utt0.wav,Ameri-can.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia5_utt1.wav,Ameri-ccan.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia5_utt2.wav,Ameri-can. Y know it’s a,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia5_utt3.wav,Everybody!!,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia6_utt0.wav,Good job Joe! Well done! Top notch!,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia6_utt1.wav,You liked it? You really liked it?,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia6_utt2.wav,"Oh-ho-ho, yeah!",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia6_utt3.wav,Which part exactly?,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia6_utt4.wav,The whole thing! Can we go?,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia6_utt5.wav,"Oh no-no-no, give me some specifics.",3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia6_utt6.wav,"I love the specifics, the specifics were the best part!",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia6_utt7.wav,"Hey, what about the scene with the kangaroo? Did-did you like that part?",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia6_utt8.wav,I was surprised to see a kangaroo in a World War I epic.,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia6_utt9.wav,You fell asleep!!,3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia6_utt10.wav,There was no kangaroo!,3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia6_utt11.wav,They didn’t take any of my suggestions!,3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia6_utt12.wav,That’s for coming buddy.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia6_utt13.wav,I’ll see you later.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia6_utt17.wav,Look!,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia6_utt18.wav,This guy fell asleep!,3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia6_utt19.wav,He fell asleep too!,3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia6_utt20.wav,Be mad at him!,3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia6_utt21.wav,"Or, call an ambulance.",3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia7_utt0.wav,"Okay, look, I think we have to tell Rachel she messed up her dessert.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia7_utt1.wav,"What?! What is with everybody? It’s Thanksgiving, not...Truth-Day!",3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia8_utt0.wav,"Yes, and it is my dying wish to have that ring.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia8_utt1.wav,"See, if I’m not buried with that ring then my spirit is going to wander the nether world for all eternity",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia8_utt2.wav,"Okay, that’s enough honey!",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia8_utt3.wav,I don’t know.  Let me see the ring.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia8_utt4.wav,"Great! Okay, here.",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia8_utt5.wav,All right.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia8_utt6.wav,Thank you. Thank you. Thank you!  And,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia9_utt0.wav,What have you been up to?,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia9_utt1.wav,"Oh, you know, the usual, teaching aerobics, partying way too much.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia9_utt2.wav,"Oh, and in case you were wondering, those are my legs on the new James Bond poster.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia9_utt3.wav,Can you hold on a moment? I have another call.  I love her.,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia9_utt4.wav,I know.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia9_utt5.wav,I m back.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia9_utt6.wav,"So, are we gonna get together or what?",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia9_utt7.wav,"Um, absolutely. Uh, how  bout tomorrow afternoon? Do you know uh, Central Perk in the Village, say, five-ish?",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia9_utt8.wav,"Great, I will see you then.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia9_utt9.wav,Ok.  Ok. Having a phone has finally paid off.,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia9_utt10.wav,"Even though you do do a good Bob impression, I m thinkin  when she sees you tomorow, she s probably gonna realize, ""Hey, you re not Bob.""",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia9_utt11.wav,"I m hoping that when Bob doesn t show up, she will seek comfort in the open arms of the wry stranger at the next table.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia9_utt12.wav,Oh my god. You are pure evil.,2.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia9_utt13.wav,"Ok, pure evil , horny and alone . I have done this",3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia10_utt0.wav,Nobody!,3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia10_utt1.wav,Nobody respects the bucket!,3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia10_utt2.wav,You wouldn t believe what people put in here!,3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia10_utt3.wav,Look!,3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia10_utt4.wav,"Okay, does this look like a garbage can to you?",3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia10_utt5.wav,No.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia11_utt0.wav,This is my wedding.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia11_utt1.wav,"All right, y’know what? We really are late! Let’s go! Let’s go! Let’s go!!",3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia11_utt2.wav,Fine. You’ll-you’ll watch it on video when we get back.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia11_utt3.wav,Here you go Phoebe! Here you go Phobo! Phewbedo! Phaybobo.,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia11_utt4.wav,Thank you.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia11_utt5.wav,Thank you.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia11_utt6.wav,"All right, let’s go! Bye, Pheebs!",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia11_utt7.wav,"Bye, Pheebs!",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia11_utt8.wav,London baby!!,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia11_utt9.wav,"Oh, do you need a hug? You don’t have to bring me anything!",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia12_utt0.wav,Hey!,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia12_utt1.wav,Hey! So Estelle lined up a bunch of auditions for me tomorrow and I’ll have my health insurance back in no time.,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia12_utt2.wav,"That’s great, but shouldn’t you be on the toilet right now?",2.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia12_utt3.wav,What?!,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia12_utt4.wav,What’s wrong with you?,2.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia12_utt5.wav,Nothing!,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia12_utt6.wav,"Well, I-I got this blinding pain in my stomach when I was lifting weights before, then I uh passed out and uh, haven’t been able to stand up since.",2.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia12_utt7.wav,"But um, I don’t think it’s anything serious.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia12_utt8.wav,This sounds like a hernia. You have to—you-you go to the doctor!,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia12_utt9.wav,"No way! ‘Kay look, if I have to go to the doctor for anything it’s gonna be for this thing sticking out of my stomach!",2.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia12_utt10.wav,That’s a hernia.,2.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia12_utt11.wav,Why did I have to start working out again?  Damn you 15s!,3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia13_utt0.wav,I love your place! Where is this guy from?,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia13_utt1.wav,Uh that’s an eighteenth century Indian artifact from Calcutta.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia13_utt2.wav,"Oh wow! So, you’re more than just dinosaurs.",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia13_utt3.wav,So much more.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia14_utt0.wav,"Well, well to sum up, we’re having fun, you look young.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia14_utt1.wav,Okay,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia14_utt2.wav,But that’s not enough. So… So…here’s a key to my apartment.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia14_utt3.wav,Really?!,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia14_utt4.wav,Really.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia14_utt5.wav,You don’t think this is too fast.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia15_utt0.wav,Get Out!,3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia15_utt1.wav,"Ross, can I talk to you for a minute?",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia15_utt2.wav,"Yes, please!  So, what s going on?",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia15_utt4.wav,"Oh my God, wh-what happened?",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia15_utt6.wav,I knew that was him!,3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia15_utt8.wav,"Hey, you ok?",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia15_utt10.wav,There was hum...  there was another reason that I thought it was time to end it with Joey.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia15_utt11.wav,I started to realize that I was having feelings for someone  else.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia15_utt12.wav,"Ok Geller. Last day of the conference, you know what happens to the keynote speaker.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia15_utt13.wav,"Oh, professor Clerk we re kind of in the middle of a conversation, here.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia15_utt14.wav,"Yeah, can you guys just throw him in the pool later?",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia15_utt15.wav,Or we could throw you both in,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia15_utt16.wav,"Ok, gentlemen!",3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia15_utt17.wav,Please!,3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia15_utt18.wav,Aren t we a little old for this?,3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia15_utt19.wav,"I mean, we re scientists, right?",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia15_utt20.wav,We re academics.,3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia15_utt21.wav,And most importantly I... you-you will have to catch us first.,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia15_utt22.wav,"GO, GO, GO!",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia16_utt0.wav,"Go, go, go!",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia16_utt1.wav,"Oh yeah, now everybody wants to be under this hat!",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia16_utt2.wav,Oy!!,2.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia16_utt3.wav,What’s with all this sand?,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia16_utt4.wav,"Oh, yeah, Bob said there might be flood damage.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia16_utt5.wav,"Yeah, either that, or he has a really big cat.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia17_utt0.wav,"Okay, see that blind guy right there? I m gonna bash his head in later.",3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia17_utt1.wav,"Oh umm, my big scene is coming up. Big scene coming up.",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia17_utt2.wav,"If you said, ""Big lima bean, bubbling up."" Would she understand the difference?",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia17_utt3.wav,Rach? What are you doing?,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia17_utt4.wav,"Oh boy, I just can t watch. It s too scary!",2.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia17_utt5.wav,It s a diaper commercial.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia17_utt6.wav,"Oh yeah well, you know me, babies, responsibilities, ahhh!!!",2.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia17_utt7.wav,Pizza delivery!,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia17_utt8.wav,I will get it! I will get that!,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia17_utt9.wav,Hi!,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia17_utt10.wav,Hi!,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia18_utt0.wav,"Hey, you wanna get something to eat or uh, do you wanna see how long we can throw this ball back and forth? Huh?",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia18_utt1.wav,"Uhh, the ball thing.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia18_utt2.wav,Yeah?,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia18_utt3.wav,"Hey Ross, wouldn t it be great if we could go two straight hours without dropping it?!",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia18_utt4.wav,"Uhh,",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia18_utt5.wav,Okay!,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia18_utt6.wav,Uh-oh.,2.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia18_utt7.wav,What?,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia18_utt9.wav,"Man, I didn t think we were gonna make it!",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia18_utt10.wav,"I know!  Don t switch hands, okay?",2.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia19_utt0.wav,Hey.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia19_utt1.wav,Hey!,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia20_utt0.wav,How did it go with Erin?,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia20_utt1.wav,"Oh, unbelievable! We had the best time!",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia20_utt2.wav,"Yay!! Oh so, you’re not, you’re not mad at us anymore?",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia20_utt3.wav,No!,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia20_utt4.wav,No!,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia20_utt5.wav,No!,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia20_utt6.wav,You guys were totally right!,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia20_utt7.wav,This is so much better than the first time we went out.,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia20_utt8.wav,Y’know?,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia20_utt9.wav,"That was so awkward, we were really nervous.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia20_utt10.wav,Didn’t you sleep together?,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia20_utt11.wav,"Yeah, that really calms me down.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia20_utt12.wav,And!,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia20_utt13.wav,We have so much in common!,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia20_utt14.wav,"She loves sandwiches, sports, although she is a Met fan, not much of an issue now but if we were ever to have kids, well that’s a",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia20_utt15.wav,"Oh my God! Listen to you talkin’ about having kids. Oh my Joey.  Oh, please don’t get married before I do.",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia20_utt16.wav,Okay.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia21_utt0.wav,How does she do that?,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia21_utt1.wav,I cannot sleep in a public place.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia21_utt2.wav,Would you look at her? She is so peaceful.,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia21_utt3.wav,Oh! What what what! ...Hi.,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia21_utt4.wav,"It s okay, y know, you just nodded off again.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia21_utt5.wav,What s going on with you?,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia21_utt6.wav,I got no sleep last night!,3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits_01/dia21_utt7.wav,Why?,0.0
